pptyp,dpurp,mode,deptm_hr,trexpfac,travdist,travtime,delay,source
Full-Time Worker,Shop,Bike,22,43,4.136624497,27.5456814,17.33405349,soundcast
Full-Time Worker,Shop,Bike,23,25,4.150588697,27.67059131,16.24979131,soundcast
Full-Time Worker,Shop,HOV2,0,81,4.953438194,11.86528215,-0.182619084,soundcast
Full-Time Worker,Shop,HOV2,1,52,4.817653455,12.12239091,-0.32857063,soundcast
Full-Time Worker,Shop,HOV2,2,21,4.60825493,13.0599851,1.414747009,soundcast
Full-Time Worker,Shop,HOV2,3,430,5.342921619,12.73579263,-0.099672491,soundcast
Full-Time Worker,Shop,HOV2,4,339,4.311471579,11.00460287,-0.075131638,soundcast
Full-Time Worker,Shop,HOV2,5,486,5.526147544,13.82433996,0.869442843,soundcast
Full-Time Worker,Shop,HOV2,6,1251,5.264197204,14.34035496,1.67735736,soundcast
Full-Time Worker,Shop,HOV2,7,2283,4.814044623,13.61566563,1.640663439,soundcast
Full-Time Worker,Shop,HOV2,8,3031,5.101447995,13.43558076,1.125828205,soundcast
Full-Time Worker,Shop,HOV2,9,3432,4.938080922,12.72308273,0.624495902,soundcast
Full-Time Worker,Shop,HOV2,10,3739,5.180125942,12.83186036,0.436444473,soundcast
Full-Time Worker,Shop,HOV2,11,3624,5.221927391,12.84065458,0.417064621,soundcast
Full-Time Worker,Shop,HOV2,12,3635,5.252367769,13.0128468,0.440046254,soundcast
Full-Time Worker,Shop,HOV2,13,4159,5.458460586,13.10820527,0.426123035,soundcast
Full-Time Worker,Shop,HOV2,14,4289,5.602252201,13.48772898,0.535010402,soundcast
Full-Time Worker,Shop,HOV2,15,5277,5.939856171,14.72179331,1.298674113,soundcast
Full-Time Worker,Shop,HOV2,16,6981,5.708980073,15.21896581,2.06507811,soundcast
Full-Time Worker,Shop,HOV2,17,7780,5.671456872,15.18162182,2.017841619,soundcast
Full-Time Worker,Shop,HOV2,18,7773,5.246479646,13.58755558,1.003519811,soundcast
Full-Time Worker,Shop,HOV2,19,6149,5.096113373,13.15412741,0.759964134,soundcast
Full-Time Worker,Shop,HOV2,20,4280,4.908296081,12.00207444,-0.095479303,soundcast
Full-Time Worker,Shop,HOV2,21,1752,4.976298413,12.24769622,0.019328641,soundcast
Full-Time Worker,Shop,HOV2,22,682,5.311997494,12.63183942,-0.108424511,soundcast
Full-Time Worker,Shop,HOV2,23,363,5.087377981,12.25115669,-0.044683527,soundcast
Full-Time Worker,Shop,HOV3+,0,41,5.249303659,11.92933477,-0.174079865,soundcast
Full-Time Worker,Shop,HOV3+,1,34,4.900590293,11.6116588,-0.350988263,soundcast
Full-Time Worker,Shop,HOV3+,2,9,5.985965011,14.12865094,0.105317602,soundcast
Full-Time Worker,Shop,HOV3+,3,178,5.86400086,13.00395342,-0.147563434,soundcast
Full-Time Worker,Shop,HOV3+,4,157,5.312958142,12.27894634,-0.272327548,soundcast
Full-Time Worker,Shop,HOV3+,5,222,5.408967161,13.50108463,0.615003553,soundcast
Full-Time Worker,Shop,HOV3+,6,655,5.620600473,15.10711697,1.991788726,soundcast
Full-Time Worker,Shop,HOV3+,7,1182,5.005364845,13.83361769,1.518803814,soundcast
Full-Time Worker,Shop,HOV3+,8,1535,5.031445928,13.37319932,1.069407785,soundcast
Full-Time Worker,Shop,HOV3+,9,1788,5.17391368,13.02152173,0.661930006,soundcast
Full-Time Worker,Shop,HOV3+,10,1936,5.185994233,12.85052941,0.421758744,soundcast
Full-Time Worker,Shop,HOV3+,11,1781,5.604875871,13.30643404,0.420645156,soundcast
Full-Time Worker,Shop,HOV3+,12,1837,5.491419344,13.24119092,0.383890972,soundcast
Full-Time Worker,Shop,HOV3+,13,2022,5.460418652,13.14937838,0.445812604,soundcast
Full-Time Worker,Shop,HOV3+,14,2051,6.09919429,14.1637458,0.577441559,soundcast
Full-Time Worker,Shop,HOV3+,15,2557,6.201814801,15.13883666,1.423267633,soundcast
Full-Time Worker,Shop,HOV3+,16,3588,5.820213454,15.28442995,1.964959491,soundcast
Full-Time Worker,Shop,HOV3+,17,3921,5.881823362,15.48163865,2.013610084,soundcast
Full-Time Worker,Shop,HOV3+,18,4216,5.309266757,13.63479063,0.970535414,soundcast
Full-Time Worker,Shop,HOV3+,19,3252,5.156157099,13.13846275,0.712324989,soundcast
Full-Time Worker,Shop,HOV3+,20,2265,5.331997476,12.54457932,-0.058021124,soundcast
Full-Time Worker,Shop,HOV3+,21,1025,5.446778722,12.76050294,-0.040101941,soundcast
Full-Time Worker,Shop,HOV3+,22,329,4.709556974,11.92627851,-0.070773161,soundcast
Full-Time Worker,Shop,HOV3+,23,194,5.13593181,12.09485482,0.023256879,soundcast
Full-Time Worker,Shop,SOV,0,294,5.587363894,12.88558703,-0.047780317,soundcast
Full-Time Worker,Shop,SOV,1,204,5.97027171,12.95755229,-0.214114378,soundcast
Full-Time Worker,Shop,SOV,2,82,4.512256359,11.91456035,0.113706694,soundcast
Full-Time Worker,Shop,SOV,3,1715,5.483685032,12.72906716,-0.167994069,soundcast
Full-Time Worker,Shop,SOV,4,1513,4.576083682,11.55269419,-0.111932384,soundcast
Full-Time Worker,Shop,SOV,5,2326,5.793867292,14.31743839,1.151660229,soundcast
Full-Time Worker,Shop,SOV,6,5062,4.980994311,14.12425372,1.853277821,soundcast
Full-Time Worker,Shop,SOV,7,7492,4.558399999,13.30315063,1.627500601,soundcast
Full-Time Worker,Shop,SOV,8,8779,4.444451452,12.51592021,1.037091186,soundcast
Full-Time Worker,Shop,SOV,9,8829,4.443780332,12.12646402,0.652879244,soundcast
Full-Time Worker,Shop,SOV,10,10864,5.052290746,12.70879402,0.459210995,soundcast
Full-Time Worker,Shop,SOV,11,11115,5.285989774,13.03955694,0.521057613,soundcast
Full-Time Worker,Shop,SOV,12,11548,5.658043275,13.54291766,0.547249145,soundcast
Full-Time Worker,Shop,SOV,13,13256,5.908157581,13.91973595,0.621128529,soundcast
Full-Time Worker,Shop,SOV,14,14080,6.069575045,14.32368848,0.804868163,soundcast
Full-Time Worker,Shop,SOV,15,20567,6.537175624,15.92012917,1.77067179,soundcast
Full-Time Worker,Shop,SOV,16,29219,6.363070649,17.12411402,3.178029621,soundcast
Full-Time Worker,Shop,SOV,17,29827,6.171020293,16.90931762,3.182638102,soundcast
Full-Time Worker,Shop,SOV,18,23951,5.413738122,14.00834726,1.262355856,soundcast
Full-Time Worker,Shop,SOV,19,16052,4.809391007,12.80345672,0.840881343,soundcast
Full-Time Worker,Shop,SOV,20,11288,5.121227207,12.25664237,-0.043460391,soundcast
Full-Time Worker,Shop,SOV,21,4586,4.594084517,11.62049934,-0.076744446,soundcast
Full-Time Worker,Shop,SOV,22,1900,5.033698085,12.20991666,-0.07616229,soundcast
Full-Time Worker,Shop,SOV,23,1131,5.095469787,12.17121992,-0.05033622,soundcast
Full-Time Worker,Shop,School Bus,8,1,0.056818182,0.389110297,-14.0608897,soundcast
Full-Time Worker,Shop,School Bus,9,1,9.06,18.41,0.45,soundcast
Full-Time Worker,Shop,School Bus,10,1,8.56,27.49,1.67,soundcast
Full-Time Worker,Shop,School Bus,11,1,1.449966667,5.635882341,-0.834117659,soundcast
Full-Time Worker,Shop,School Bus,13,3,18.31656856,27.67517604,0.281842704,soundcast
Full-Time Worker,Shop,School Bus,14,3,2.617235017,7.956326941,-1.247006392,soundcast
Full-Time Worker,Shop,School Bus,15,1,12.92,32.26,6.94,soundcast
Full-Time Worker,Shop,School Bus,23,1,5.62,19.24,-0.02,soundcast
Full-Time Worker,Shop,Transit,3,7,20.64428571,96.29453626,61.84310769,soundcast
Full-Time Worker,Shop,Transit,4,137,8.590364964,43.5690308,26.13319138,soundcast
Full-Time Worker,Shop,Transit,5,300,7.158033333,34.23367505,18.01077505,soundcast
Full-Time Worker,Shop,Transit,6,368,5.491168478,29.43566239,15.22400478,soundcast
Full-Time Worker,Shop,Transit,7,442,5.196742081,30.58392571,17.05707051,soundcast
Full-Time Worker,Shop,Transit,8,480,4.618020833,27.6925936,14.66080194,soundcast
Full-Time Worker,Shop,Transit,9,406,4.269975369,27.58689837,14.96399197,soundcast
Full-Time Worker,Shop,Transit,10,493,4.404219067,26.46634408,13.27506619,soundcast
Full-Time Worker,Shop,Transit,11,457,4.770940919,27.25041665,13.83597464,soundcast
Full-Time Worker,Shop,Transit,12,511,4.71444227,27.86635484,14.31756815,soundcast
Full-Time Worker,Shop,Transit,13,605,4.882826446,28.03346605,14.58660654,soundcast
Full-Time Worker,Shop,Transit,14,613,4.73995106,26.62434563,13.15015313,soundcast
Full-Time Worker,Shop,Transit,15,992,5.158024194,26.86133859,13.05547166,soundcast
Full-Time Worker,Shop,Transit,16,1567,5.17720485,26.84449493,12.85545856,soundcast
Full-Time Worker,Shop,Transit,17,1597,5.05327489,27.35533927,13.57984147,soundcast
Full-Time Worker,Shop,Transit,18,1122,4.118814617,25.94589847,13.11629062,soundcast
Full-Time Worker,Shop,Transit,19,723,3.927745505,25.66132975,13.12069352,soundcast
Full-Time Worker,Shop,Transit,20,435,3.591747126,22.71951672,10.48262017,soundcast
Full-Time Worker,Shop,Transit,21,117,2.927521368,19.70262292,8.326127198,soundcast
Full-Time Worker,Shop,Walk,0,53,1.024663361,20.49326723,13.36213515,soundcast
Full-Time Worker,Shop,Walk,1,43,1.147027944,22.94055887,15.80753562,soundcast
Full-Time Worker,Shop,Walk,2,17,0.816706722,16.33413444,9.150605024,soundcast
Full-Time Worker,Shop,Walk,3,334,1.594957137,31.89914274,24.03141819,soundcast
Full-Time Worker,Shop,Walk,4,289,1.338788925,26.77577851,19.45266432,soundcast
Full-Time Worker,Shop,Walk,5,496,1.632732749,32.65465498,24.78941304,soundcast
Full-Time Worker,Shop,Walk,6,997,1.45956373,29.1912746,21.62062264,soundcast
Full-Time Worker,Shop,Walk,7,1685,1.312447885,26.24895771,18.9067678,soundcast
Full-Time Worker,Shop,Walk,8,2103,1.216849787,24.33699574,17.03349598,soundcast
Full-Time Worker,Shop,Walk,9,2512,1.184816452,23.69632904,16.43078764,soundcast
Full-Time Worker,Shop,Walk,10,3314,1.066728754,21.33457509,14.12104159,soundcast
Full-Time Worker,Shop,Walk,11,3468,1.081455731,21.62911462,14.26273054,soundcast
Full-Time Worker,Shop,Walk,12,3532,1.04310187,20.86203741,13.6078698,soundcast
Full-Time Worker,Shop,Walk,13,3540,1.041318849,20.82637697,13.58893912,soundcast
Full-Time Worker,Shop,Walk,14,3472,1.063895266,21.27790533,13.9790574,soundcast
Full-Time Worker,Shop,Walk,15,4717,1.083694884,21.67389768,14.28606008,soundcast
Full-Time Worker,Shop,Walk,16,6269,1.028407505,20.5681501,13.2479204,soundcast
Full-Time Worker,Shop,Walk,17,6744,1.083994629,21.67989258,14.29463012,soundcast
Full-Time Worker,Shop,Walk,18,5715,1.062289985,21.24579971,14.10366848,soundcast
Full-Time Worker,Shop,Walk,19,4246,1.080394549,21.60789098,14.57738697,soundcast
Full-Time Worker,Shop,Walk,20,2846,1.040686057,20.81372113,13.87934306,soundcast
Full-Time Worker,Shop,Walk,21,1121,0.973065802,19.46131604,12.74993335,soundcast
Full-Time Worker,Shop,Walk,22,481,1.087750958,21.75501916,14.77345991,soundcast
Full-Time Worker,Shop,Walk,23,268,1.045522016,20.91044032,13.61469405,soundcast
Full-Time Worker,Social,Bike,0,13,2.5000394,16.65168069,7.277834538,soundcast
Full-Time Worker,Social,Bike,1,11,2.349265501,15.59023649,7.651145583,soundcast
Full-Time Worker,Social,Bike,2,1,3.8085,25.39,16.1,soundcast
Full-Time Worker,Social,Bike,3,139,4.735229467,31.48467417,20.45704827,soundcast
Full-Time Worker,Social,Bike,4,83,3.706127386,24.59609142,14.93500708,soundcast
Full-Time Worker,Social,Bike,5,150,4.400548766,29.23476703,18.94763369,soundcast
Full-Time Worker,Social,Bike,6,278,4.116242167,27.41033493,17.26767306,soundcast
Full-Time Worker,Social,Bike,7,381,3.583837755,23.8066241,13.98326452,soundcast
Full-Time Worker,Social,Bike,8,389,3.312015753,22.00038429,12.44629689,soundcast
Full-Time Worker,Social,Bike,9,345,3.236175648,21.51738457,12.12825414,soundcast
Full-Time Worker,Social,Bike,10,345,3.131727193,20.81250056,11.31870346,soundcast
Full-Time Worker,Social,Bike,11,329,3.720182834,24.7394757,14.44020519,soundcast
Full-Time Worker,Social,Bike,12,344,3.975048078,26.42824952,16.10275533,soundcast
Full-Time Worker,Social,Bike,13,362,3.524197514,23.45018821,13.46866887,soundcast
Full-Time Worker,Social,Bike,14,444,3.692965667,24.53198589,14.40083724,soundcast
Full-Time Worker,Social,Bike,15,575,4.577128224,30.44347889,19.60165281,soundcast
Full-Time Worker,Social,Bike,16,879,4.073974288,27.06456092,16.17477707,soundcast
Full-Time Worker,Social,Bike,17,1214,3.635943573,24.12784946,13.84756116,soundcast
Full-Time Worker,Social,Bike,18,1235,3.021556361,20.04625354,10.74003492,soundcast
Full-Time Worker,Social,Bike,19,835,3.120436462,20.73995732,11.38556211,soundcast
Full-Time Worker,Social,Bike,20,673,2.964810391,19.67686924,10.42550223,soundcast
Full-Time Worker,Social,Bike,21,446,2.668731783,17.72370284,8.746841855,soundcast
Full-Time Worker,Social,Bike,22,99,2.599393952,17.22848442,8.459191495,soundcast
Full-Time Worker,Social,Bike,23,43,3.341487524,22.20401185,12.63098859,soundcast
Full-Time Worker,Social,HOV2,0,125,6.686702088,13.90814206,-0.020657942,soundcast
Full-Time Worker,Social,HOV2,1,91,5.942805804,13.19526885,-0.05879708,soundcast
Full-Time Worker,Social,HOV2,2,43,5.857044653,13.60136955,0.185555593,soundcast
Full-Time Worker,Social,HOV2,3,1000,8.143639486,16.16794061,0.006270607,soundcast
Full-Time Worker,Social,HOV2,4,612,6.477419882,14.13022281,-0.018568037,soundcast
Full-Time Worker,Social,HOV2,5,1035,7.84249042,16.64457042,0.810077669,soundcast
Full-Time Worker,Social,HOV2,6,2399,6.848089047,16.11173096,1.52567427,soundcast
Full-Time Worker,Social,HOV2,7,2934,6.57901468,15.75822634,1.540564444,soundcast
Full-Time Worker,Social,HOV2,8,3378,6.739496875,15.63053126,1.157357782,soundcast
Full-Time Worker,Social,HOV2,9,3489,6.650330295,15.12279905,0.873280561,soundcast
Full-Time Worker,Social,HOV2,10,3328,6.281532133,14.48170625,0.609762141,soundcast
Full-Time Worker,Social,HOV2,11,3085,6.954479614,15.3656073,0.661629995,soundcast
Full-Time Worker,Social,HOV2,12,3330,7.111081915,15.71769579,0.809626719,soundcast
Full-Time Worker,Social,HOV2,13,3695,7.218997446,15.83131189,0.873747617,soundcast
Full-Time Worker,Social,HOV2,14,3758,7.412802978,16.76095185,1.513123218,soundcast
Full-Time Worker,Social,HOV2,15,4794,7.604864793,18.62633604,3.117573007,soundcast
Full-Time Worker,Social,HOV2,16,7053,7.125804758,18.49446234,3.556287094,soundcast
Full-Time Worker,Social,HOV2,17,9357,7.181397855,17.74197857,2.731194128,soundcast
Full-Time Worker,Social,HOV2,18,10759,6.436771766,15.7515942,1.717235986,soundcast
Full-Time Worker,Social,HOV2,19,7721,6.644066196,15.05569274,0.836215986,soundcast
Full-Time Worker,Social,HOV2,20,6543,6.92144801,14.64185249,0.000920196,soundcast
Full-Time Worker,Social,HOV2,21,4194,5.391358364,12.60749927,-0.04132524,soundcast
Full-Time Worker,Social,HOV2,22,1148,6.179952978,13.53941445,-0.083529802,soundcast
Full-Time Worker,Social,HOV2,23,520,5.482050233,12.84814318,-0.036645277,soundcast
Full-Time Worker,Social,HOV3+,0,80,7.116006098,15.03291219,0.128662189,soundcast
Full-Time Worker,Social,HOV3+,1,42,6.366851461,14.00379063,-0.096685563,soundcast
Full-Time Worker,Social,HOV3+,2,22,5.207859361,12.53363104,0.090903763,soundcast
Full-Time Worker,Social,HOV3+,3,595,8.828692163,16.95394944,0.10929398,soundcast
Full-Time Worker,Social,HOV3+,4,355,5.962466777,13.17077085,-0.123539014,soundcast
Full-Time Worker,Social,HOV3+,5,525,8.09153882,17.11423697,1.009475066,soundcast
Full-Time Worker,Social,HOV3+,6,1291,6.527477535,15.40386945,1.387378359,soundcast
Full-Time Worker,Social,HOV3+,7,1694,6.501165287,15.36366966,1.454732231,soundcast
Full-Time Worker,Social,HOV3+,8,1939,6.759336851,15.40357631,1.185267903,soundcast
Full-Time Worker,Social,HOV3+,9,1906,6.596234727,14.810631,0.746475702,soundcast
Full-Time Worker,Social,HOV3+,10,1921,6.662126213,14.80747029,0.587605637,soundcast
Full-Time Worker,Social,HOV3+,11,1765,6.923459969,15.31513686,0.711221841,soundcast
Full-Time Worker,Social,HOV3+,12,1754,7.734656949,16.35914961,0.795592024,soundcast
Full-Time Worker,Social,HOV3+,13,2037,7.353685774,15.93039489,0.827940304,soundcast
Full-Time Worker,Social,HOV3+,14,2227,7.296219605,16.61530297,1.555078454,soundcast
Full-Time Worker,Social,HOV3+,15,2607,7.701051584,18.45538713,2.872211064,soundcast
Full-Time Worker,Social,HOV3+,16,3910,7.11243806,18.36030568,3.480891362,soundcast
Full-Time Worker,Social,HOV3+,17,5218,7.225265296,17.49669288,2.553609325,soundcast
Full-Time Worker,Social,HOV3+,18,6002,6.157336551,15.10291816,1.540975477,soundcast
Full-Time Worker,Social,HOV3+,19,4448,6.47459913,14.67883102,0.700973556,soundcast
Full-Time Worker,Social,HOV3+,20,3793,6.811488432,14.35015175,-0.042592782,soundcast
Full-Time Worker,Social,HOV3+,21,2489,5.344396834,12.48277003,-0.031552993,soundcast
Full-Time Worker,Social,HOV3+,22,665,6.2942446,13.53039497,-0.118762927,soundcast
Full-Time Worker,Social,HOV3+,23,250,5.827017953,13.07490006,-0.129979941,soundcast
Full-Time Worker,Social,SOV,0,306,5.569434643,13.15115743,-0.074561521,soundcast
Full-Time Worker,Social,SOV,1,196,5.349795643,12.50682267,-0.07532019,soundcast
Full-Time Worker,Social,SOV,2,73,4.579170218,11.86028068,-0.133143981,soundcast
Full-Time Worker,Social,SOV,3,2260,6.542573425,14.36639749,0.046769168,soundcast
Full-Time Worker,Social,SOV,4,1668,5.516138791,13.00867663,0.007783347,soundcast
Full-Time Worker,Social,SOV,5,2749,6.805697682,15.86967617,1.059476098,soundcast
Full-Time Worker,Social,SOV,6,5672,5.493496858,14.52059207,1.519454904,soundcast
Full-Time Worker,Social,SOV,7,7360,5.323506793,14.12954473,1.427929239,soundcast
Full-Time Worker,Social,SOV,8,7763,5.135871739,13.51276982,1.056973087,soundcast
Full-Time Worker,Social,SOV,9,7212,5.316472541,13.36909954,0.699925941,soundcast
Full-Time Worker,Social,SOV,10,7923,5.724889615,13.83592296,0.601574856,soundcast
Full-Time Worker,Social,SOV,11,7750,5.900069942,14.15926116,0.675059871,soundcast
Full-Time Worker,Social,SOV,12,8189,6.097796317,14.49416566,0.732452382,soundcast
Full-Time Worker,Social,SOV,13,9116,6.425513388,14.96741838,0.825678586,soundcast
Full-Time Worker,Social,SOV,14,9628,6.588239285,15.60543907,1.271731135,soundcast
Full-Time Worker,Social,SOV,15,13003,7.165114032,17.74057433,2.586213032,soundcast
Full-Time Worker,Social,SOV,16,19120,6.704972121,18.27255656,3.662826953,soundcast
Full-Time Worker,Social,SOV,17,22958,6.591255173,17.69371318,3.271064426,soundcast
Full-Time Worker,Social,SOV,18,22059,5.614934849,14.68409951,1.597196204,soundcast
Full-Time Worker,Social,SOV,19,14724,5.61576681,13.99672721,0.925571954,soundcast
Full-Time Worker,Social,SOV,20,12332,5.784785338,13.28990408,0.016005282,soundcast
Full-Time Worker,Social,SOV,21,7727,4.754936381,11.98312802,-0.016742565,soundcast
Full-Time Worker,Social,SOV,22,2346,5.729026863,13.17300419,0.00993514,soundcast
Full-Time Worker,Social,SOV,23,1057,5.465111732,12.7696326,-0.006176297,soundcast
Full-Time Worker,Social,School Bus,10,1,2.2703,13.75124693,0.09124693,soundcast
Full-Time Worker,Social,School Bus,12,1,4.51,18.56,0.36,soundcast
